EmployeeID,Age,AgeGroup,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
915,29,26-35,No,Travel_Rarely,Research & Development,20,1,Medical,1,Female,2,Manager,Single,41630,9,Y,15,8,1,8,4,5,1,4,3,3,3,2,3
916,36,36-45,No,Travel_Rarely,Research & Development,23,3,Life Sciences,1,Female,3,Sales Executive,Married,21320,4,Y,20,8,0,9,1,3,0,2,2,1,3,2,4
917,25,18-25,No,Travel_Frequently,Sales,5,1,Marketing,1,Male,4,Manufacturing Director,Divorced,139730,1,Y,14,8,0,7,3,7,0,7,4,3,3,2,3
918,39,36-45,No,Travel_Rarely,Sales,10,3,Marketing,1,Female,2,Research Director,Married,26840,4,Y,12,8,0,7,2,5,1,0,4,2,3,3,3
919,49,45-55,No,Travel_Rarely,Sales,4,2,Life Sciences,1,Male,2,Research Director,Married,108450,3,Y,24,8,0,27,4,4,1,2,1,2,3,2,4
920,50,45-55,No,Travel_Rarely,Research & Development,2,2,Medical,1,Male,3,Sales Executive,Divorced,43770,5,Y,12,8,1,19,2,14,1,11,4,1,3,2,3
921,20,18-25,No,Travel_Rarely,Research & Development,18,4,Medical,1,Female,2,Sales Executive,Single,37430,1,Y,13,8,1,2,2,2,2,2,3,3,3,3,3
922,34,26-35,No,Travel_Rarely,Research & Development,10,3,Medical,1,Male,3,Laboratory Technician,Divorced,41480,1,Y,11,8,0,11,3,11,7,9,4,2,3,3,3
923,36,36-45,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Female,2,Healthcare Representative,Single,10510,2,Y,14,8,0,15,2,4,1,3,1,2,3,3,3
924,49,45-55,No,Travel_Rarely,Human Resources,6,2,Life Sciences,1,Female,2,Research Scientist,Married,107390,2,Y,11,8,3,30,3,15,2,12,3,3,3,3,3
925,36,36-45,No,Non-Travel,Research & Development,8,4,Life Sciences,1,Male,4,Laboratory Technician,Married,103880,0,Y,14,8,0,4,2,3,1,2,4,3,3,3,3
926,36,36-45,No,Travel_Rarely,Research & Development,2,2,Medical,1,Female,2,Healthcare Representative,Divorced,114160,6,Y,16,8,0,13,2,5,0,4,4,1,3,3,3
927,54,45-55,No,Travel_Rarely,Sales,24,3,Marketing,1,Male,1,Laboratory Technician,Married,26000,3,Y,14,8,0,36,5,10,4,7,2,3,3,3,3
928,43,36-45,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,Female,1,Research Scientist,Married,24220,1,Y,11,8,1,14,2,14,6,11,3,3,3,3,3
929,35,26-35,Yes,Travel_Frequently,Research & Development,17,4,Medical,1,Male,1,Research Director,Single,54720,3,Y,11,8,1,13,3,11,6,7,4,4,4,2,3
930,38,36-45,No,Travel_Frequently,Research & Development,19,2,Life Sciences,1,Male,2,Research Scientist,Married,24510,7,Y,12,8,1,19,3,13,2,9,4,4,4,3,3
931,29,26-35,No,Travel_Rarely,Research & Development,1,2,Medical,1,Male,2,Sales Representative,Divorced,42400,1,Y,14,8,0,10,2,10,0,9,1,2,2,2,3
932,33,26-35,No,Travel_Rarely,Research & Development,7,3,Medical,1,Male,5,Sales Executive,Divorced,109990,1,Y,18,8,3,6,3,6,0,4,4,4,3,2,3
933,32,26-35,No,Travel_Rarely,Research & Development,5,4,Technical Degree,1,Male,5,Research Scientist,Divorced,50030,NA,Y,13,8,0,10,5,9,1,6,4,2,2,3,3
934,31,26-35,No,Travel_Rarely,Research & Development,28,4,Technical Degree,1,Female,2,Sales Executive,Married,127420,1,Y,11,8,0,10,4,10,0,2,1,4,3,2,3
935,49,45-55,No,Travel_Rarely,Research & Development,2,4,Medical,1,Male,1,Laboratory Technician,Divorced,42270,4,Y,18,8,0,17,3,2,2,2,4,1,2,2,3
936,38,36-45,No,Travel_Frequently,Sales,29,2,Medical,1,Female,1,Sales Executive,Single,39170,1,Y,15,8,3,4,2,4,3,3,4,2,3,3,3
937,47,45-55,No,Travel_Rarely,Research & Development,1,4,Medical,1,Male,3,Laboratory Technician,Divorced,183030,6,Y,22,8,1,29,2,3,1,2,2,2,3,2,4
938,49,45-55,No,Travel_Rarely,Research & Development,21,3,Medical,1,Male,2,Manufacturing Director,Single,23800,4,Y,13,8,0,23,3,8,0,0,3,3,3,1,3
939,41,36-45,No,Travel_Rarely,Research & Development,24,4,Life Sciences,1,Female,4,Manager,Single,137260,3,Y,12,8,0,21,6,2,0,2,4,3,3,4,3
940,20,18-25,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Male,1,Sales Representative,Single,47770,1,Y,18,8,1,2,3,2,0,2,4,1,3,3,3
941,33,26-35,No,Non-Travel,Research & Development,18,2,Medical,1,Female,2,Healthcare Representative,Divorced,63850,1,Y,13,8,0,7,6,6,1,2,3,4,3,2,3
942,36,36-45,No,Travel_Rarely,Research & Development,2,2,Technical Degree,1,Male,3,Sales Executive,Married,199730,6,Y,12,8,0,10,2,3,0,2,1,3,2,3,3
943,44,36-45,No,Travel_Rarely,Research & Development,9,3,Technical Degree,1,Female,3,Healthcare Representative,Divorced,68610,4,Y,12,8,0,8,2,2,2,2,3,4,3,2,3
944,23,18-25,Yes,Travel_Rarely,Human Resources,6,3,Life Sciences,1,Female,3,Laboratory Technician,Single,49690,1,Y,12,8,0,5,3,5,1,2,4,3,3,3,3
945,38,36-45,No,Travel_Rarely,Research & Development,11,2,Life Sciences,1,Male,1,Sales Executive,Married,198450,7,Y,11,8,1,7,3,0,0,0,4,3,2,3,3
946,53,45-55,No,Travel_Rarely,Research & Development,24,3,Life Sciences,1,Male,4,Research Director,Married,133200,3,Y,11,8,0,11,2,4,1,2,2,4,3,3,3
947,48,45-55,Yes,Travel_Frequently,Sales,10,2,Marketing,1,Male,1,Healthcare Representative,Married,63470,2,Y,12,8,1,19,3,9,7,7,4,3,3,1,3
948,32,26-35,Yes,Travel_Rarely,Sales,1,3,Life Sciences,1,Male,2,Research Scientist,Single,27430,1,Y,19,8,1,1,2,1,0,0,4,2,3,3,3
949,26,26-35,No,Non-Travel,Research & Development,18,2,Medical,1,Male,1,Human Resources,Single,108800,1,Y,23,8,1,7,5,7,5,7,4,4,3,3,4
950,55,45-55,No,Travel_Rarely,Research & Development,23,1,Life Sciences,1,Male,5,Laboratory Technician,Divorced,23420,5,Y,11,8,2,8,2,4,1,2,1,2,3,3,3
951,34,26-35,No,Travel_Rarely,Sales,28,3,Life Sciences,1,Female,2,Research Scientist,Married,176500,1,Y,19,8,1,15,6,15,4,13,2,4,4,1,3
952,60,55+,No,Travel_Rarely,Sales,17,4,Medical,1,Male,1,Manager,Divorced,40250,3,Y,13,8,1,19,5,1,0,0,3,4,4,2,3
953,33,26-35,No,Travel_Rarely,Sales,3,3,Life Sciences,1,Male,3,Manager,Married,97250,1,Y,11,8,0,14,0,14,2,13,2,2,3,3,3
954,37,36-45,No,Travel_Frequently,Research & Development,13,3,Life Sciences,1,Male,1,Laboratory Technician,Divorced,119040,1,Y,12,8,1,6,4,6,1,3,3,4,2,3,3
955,34,26-35,No,Travel_Rarely,Research & Development,7,2,Life Sciences,1,Male,1,Healthcare Representative,Married,21770,1,Y,13,8,0,10,5,10,8,7,2,4,3,3,3
956,23,18-25,Yes,Travel_Rarely,Research & Development,12,2,Medical,1,Male,2,Research Scientist,Divorced,75250,1,Y,14,8,2,3,2,3,0,2,3,4,3,3,3
957,44,36-45,No,Travel_Rarely,Human Resources,1,3,Life Sciences,1,Male,1,Research Scientist,Married,48340,1,Y,14,8,0,9,1,8,6,7,3,4,3,4,3
958,35,26-35,No,Travel_Frequently,Research & Development,13,3,Life Sciences,1,Male,3,Sales Executive,Single,20420,0,Y,16,8,0,6,2,5,1,4,1,4,4,3,3
959,43,36-45,No,Travel_Rarely,Research & Development,25,4,Life Sciences,1,Male,2,Sales Executive,Married,22200,1,Y,11,8,0,10,2,10,8,8,4,4,3,1,3
960,24,18-25,No,Travel_Rarely,Research & Development,6,3,Life Sciences,1,Male,3,Sales Executive,Married,10520,1,Y,13,8,0,5,3,5,0,4,3,3,3,3,3
961,41,36-45,No,Travel_Rarely,Sales,6,4,Marketing,1,Male,1,Research Scientist,Single,28210,1,Y,17,8,0,10,3,10,8,7,4,3,3,3,3
962,29,26-35,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,Male,2,Research Scientist,Married,192370,9,Y,11,8,1,9,2,5,1,2,4,3,3,3,3
963,36,36-45,No,Travel_Rarely,Human Resources,1,4,Life Sciences,1,Female,3,Research Scientist,Single,41070,3,Y,11,8,1,17,2,13,6,7,3,4,2,1,3
964,45,36-45,No,Non-Travel,Sales,2,3,Life Sciences,1,Female,2,Manufacturing Director,Married,83960,3,Y,15,8,2,25,3,23,14,4,3,3,2,2,3
965,24,18-25,Yes,Travel_Rarely,Sales,6,2,Medical,1,Female,2,Manager,Married,20070,1,Y,12,8,0,1,2,1,0,0,4,3,3,2,3
966,47,45-55,Yes,Travel_Frequently,Research & Development,1,3,Medical,1,Female,2,Sales Executive,Married,196270,7,Y,11,8,2,25,1,23,14,10,3,3,1,3,3
967,26,26-35,No,Travel_Rarely,Research & Development,9,1,Medical,1,Male,1,Sales Executive,Married,106860,1,Y,14,8,1,3,2,3,0,2,4,3,4,3,3
968,45,36-45,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,1,Research Director,Single,29420,1,Y,22,8,1,21,4,21,8,6,4,2,3,3,4
969,32,26-35,No,Travel_Frequently,Sales,1,1,Marketing,1,Male,2,Laboratory Technician,Married,88580,6,Y,16,8,1,10,2,5,1,3,1,3,2,3,3
970,31,26-35,No,Travel_Rarely,Research & Development,14,2,Life Sciences,1,Male,1,Sales Executive,Married,167560,1,Y,11,8,2,6,5,5,0,3,2,3,4,3,3
971,41,36-45,No,Non-Travel,Sales,2,2,Medical,1,Male,2,Research Scientist,Married,107980,6,Y,14,8,2,10,5,3,1,2,3,2,3,1,3
972,40,36-45,No,Travel_Rarely,Research & Development,22,2,Technical Degree,1,Male,1,Healthcare Representative,Married,23230,2,Y,16,8,1,18,2,1,0,0,2,1,3,3,3
973,24,18-25,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,Female,1,Research Scientist,Divorced,14160,1,Y,15,8,1,6,3,6,1,2,2,1,4,2,3
974,46,45-55,No,Travel_Rarely,Research & Development,6,3,Medical,1,Male,4,Sales Executive,Single,46150,6,Y,12,8,0,19,3,10,0,9,3,2,3,2,3
975,35,26-35,No,Travel_Rarely,Sales,8,4,Life Sciences,1,Male,1,Laboratory Technician,Married,24610,2,Y,20,8,1,17,4,7,0,7,4,3,3,3,4
976,30,26-35,No,Travel_Rarely,Sales,9,4,Marketing,1,Male,1,Laboratory Technician,Married,87220,1,Y,17,8,1,10,3,10,0,8,2,4,2,3,3
977,47,45-55,No,Non-Travel,Research & Development,3,2,Life Sciences,1,Female,2,Sales Executive,Married,39550,7,Y,12,8,1,4,5,1,0,0,3,2,1,3,3
978,46,45-55,No,Travel_Rarely,Research & Development,1,4,Technical Degree,1,Female,3,Sales Executive,Divorced,99570,4,Y,20,8,0,13,1,10,0,3,3,4,2,3,4
979,36,36-45,Yes,Travel_Rarely,Research & Development,1,3,Medical,1,Male,2,Manufacturing Director,Divorced,33760,5,Y,20,8,0,16,3,2,2,2,2,1,3,3,4
980,32,26-35,Yes,Travel_Rarely,Research & Development,26,3,Medical,1,Female,2,Research Director,Single,88230,6,Y,13,8,2,10,3,0,0,0,1,2,3,3,3
981,23,18-25,No,Travel_Rarely,Sales,6,4,Life Sciences,1,Male,3,Manufacturing Director,Single,103220,1,Y,14,8,2,3,2,3,1,2,3,2,1,3,3
982,31,26-35,No,Travel_Frequently,Sales,3,3,Marketing,1,Male,2,Sales Executive,Single,46210,2,Y,18,8,1,9,3,5,1,4,4,4,2,3,3
983,39,36-45,No,Non-Travel,Research & Development,3,3,Life Sciences,1,Female,2,Manufacturing Director,Married,109760,1,Y,11,8,0,9,3,9,5,8,4,4,3,2,3
984,32,26-35,No,Travel_Rarely,Research & Development,6,3,Technical Degree,1,Male,1,Research Scientist,Married,36600,3,Y,11,8,2,10,0,4,0,2,4,3,1,2,3
985,40,36-45,No,Travel_Rarely,Sales,6,3,Life Sciences,1,Male,3,Manufacturing Director,Single,104820,1,Y,11,8,1,21,6,21,12,8,2,2,2,2,3
986,45,36-45,No,Travel_Rarely,Research & Development,19,4,Medical,1,Male,1,Sales Representative,Married,71190,4,Y,15,8,0,9,2,5,0,3,3,3,4,3,3
987,30,26-35,No,Travel_Frequently,Sales,9,3,Life Sciences,1,Male,1,Research Director,Single,95820,0,Y,12,8,1,10,2,9,0,7,4,1,3,3,3
988,24,18-25,No,Travel_Frequently,Sales,3,4,Marketing,1,Male,1,Sales Executive,Married,45080,0,Y,11,8,1,3,5,2,2,1,1,4,NA,3,3
989,30,26-35,Yes,Travel_Frequently,Research & Development,10,3,Life Sciences,1,Female,1,Human Resources,Divorced,22070,6,Y,14,8,0,6,4,4,1,2,3,4,2,3,3
990,31,26-35,No,Travel_Rarely,Research & Development,3,2,Life Sciences,1,Male,3,Laboratory Technician,Married,77560,1,Y,15,8,2,6,3,5,0,2,1,3,3,4,3
991,27,26-35,No,Travel_Rarely,Sales,3,3,Life Sciences,1,Male,1,Manager,Single,66940,1,Y,13,8,1,6,2,6,1,4,3,4,2,2,3
992,29,26-35,Yes,Travel_Rarely,Sales,4,3,Marketing,1,Male,5,Research Scientist,Single,36910,1,Y,13,8,0,2,3,2,2,2,2,2,3,3,3
993,29,26-35,No,Travel_Frequently,Research & Development,8,4,Life Sciences,1,Female,1,Sales Executive,Single,23770,8,Y,21,8,1,10,2,3,0,2,4,3,4,3,4
994,30,26-35,No,Travel_Rarely,Sales,7,3,Life Sciences,1,Male,3,Sales Executive,Divorced,23130,2,Y,11,8,0,12,5,7,1,7,3,1,3,3,3
995,34,26-35,No,Travel_Rarely,Research & Development,1,2,Medical,1,Female,2,Healthcare Representative,Married,176650,0,Y,11,8,0,6,5,5,1,2,4,4,3,2,3
996,33,26-35,No,Non-Travel,Research & Development,2,4,Medical,1,Male,1,Sales Representative,Single,25960,8,Y,14,8,1,13,4,11,1,7,4,2,2,3,3
997,49,45-55,No,Travel_Rarely,Sales,3,4,Marketing,1,Male,1,Sales Executive,Single,47280,3,Y,11,8,1,8,4,5,0,4,4,4,4,3,3
998,33,26-35,Yes,Travel_Rarely,Research & Development,10,3,Life Sciences,1,Male,1,Sales Executive,Single,43020,2,Y,13,8,0,11,3,0,0,0,1,1,2,1,3
999,38,36-45,No,Travel_Frequently,Research & Development,28,3,Medical,1,Male,1,Healthcare Representative,Married,29790,4,Y,12,8,1,9,3,6,0,5,3,2,2,3,3
1000,31,26-35,Yes,Travel_Rarely,Human Resources,9,4,Human Resources,1,Male,2,Laboratory Technician,Married,168850,2,Y,14,8,2,10,2,1,0,0,1,3,3,3,3
1001,29,26-35,No,Travel_Rarely,Research & Development,3,4,Other,1,Female,2,Sales Representative,Divorced,55930,1,Y,13,8,1,1,3,1,0,0,4,1,3,3,3
1002,30,26-35,No,Travel_Rarely,Research & Development,2,1,Medical,1,Male,1,Sales Representative,Married,104450,3,Y,18,8,1,10,3,7,1,7,3,3,3,3,3
1003,32,26-35,No,Non-Travel,Research & Development,10,4,Life Sciences,1,Female,1,Laboratory Technician,Single,87400,2,Y,11,8,1,12,2,7,0,7,2,2,3,3,3
1004,38,36-45,No,Travel_Rarely,Research & Development,8,2,Technical Degree,1,Female,1,Manufacturing Director,Married,25140,3,Y,11,8,0,15,2,1,1,0,2,4,3,2,3
1005,43,36-45,Yes,Travel_Frequently,Research & Development,1,4,Other,1,Male,3,Sales Executive,Married,76550,9,Y,12,8,1,6,3,1,0,0,3,3,3,3,3
1006,42,36-45,No,Travel_Rarely,Human Resources,1,3,Other,1,Female,1,Healthcare Representative,Divorced,174650,8,Y,13,8,1,7,3,5,0,4,2,2,2,3,3
1007,55,45-55,No,Travel_Rarely,Research & Development,3,2,Life Sciences,1,Female,1,Sales Executive,Married,73510,8,Y,20,8,1,34,3,1,0,0,3,1,3,3,4
1008,33,26-35,No,Non-Travel,Research & Development,14,3,Other,1,Male,1,Research Scientist,Divorced,108200,5,Y,12,8,0,11,2,9,1,7,4,2,2,3,3
1009,41,36-45,No,Travel_Rarely,Research & Development,5,3,Medical,1,Male,1,Sales Representative,Divorced,121690,1,Y,19,8,0,5,2,5,0,4,3,1,3,3,3
1010,34,26-35,No,Non-Travel,Research & Development,7,4,Medical,1,Female,1,Research Scientist,Divorced,196260,1,Y,21,8,0,15,5,15,0,7,4,3,3,2,4
1011,53,45-55,No,Non-Travel,Research & Development,10,4,Medical,1,Male,2,Healthcare Representative,Married,20700,4,Y,13,8,2,27,2,3,0,2,1,3,2,4,3
1012,43,36-45,No,Travel_Rarely,Sales,16,2,Marketing,1,Female,1,Laboratory Technician,Single,67820,0,Y,16,8,1,10,2,9,1,8,2,4,3,3,3
1013,34,26-35,No,Travel_Rarely,Sales,10,2,Life Sciences,1,Female,5,Sales Executive,Single,77790,5,Y,12,8,1,6,2,2,2,2,4,4,3,3,3
1014,21,18-25,Yes,Travel_Rarely,Sales,1,2,Marketing,1,Male,5,Healthcare Representative,Single,27910,1,Y,14,8,0,1,3,1,1,0,2,2,3,4,3
1015,38,36-45,No,Travel_Rarely,Research & Development,8,2,Life Sciences,1,Female,2,Sales Executive,Married,32010,1,Y,11,8,1,5,3,5,0,4,4,3,3,2,3
1016,22,18-25,Yes,Travel_Rarely,Research & Development,1,3,Other,1,Male,4,Research Scientist,Married,49680,1,Y,14,8,0,1,3,1,0,0,3,1,3,3,3
1017,31,26-35,No,Travel_Rarely,Research & Development,8,5,Life Sciences,1,Male,5,Sales Executive,Married,131200,1,Y,12,8,2,13,6,12,5,7,1,4,3,2,3
1018,51,45-55,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Female,1,Manager,Married,40330,2,Y,14,8,0,15,2,2,2,2,1,3,3,3,3
1019,37,36-45,No,Travel_Rarely,Research & Development,24,1,Life Sciences,1,Male,2,Sales Executive,Married,32910,1,Y,16,8,3,5,2,5,0,3,2,2,3,2,3
1020,46,45-55,No,Travel_Rarely,Sales,3,4,Marketing,1,Female,1,Sales Representative,Divorced,42720,7,Y,13,8,0,24,3,2,2,2,3,4,3,4,3
1021,36,36-45,No,Travel_Rarely,Research & Development,27,3,Technical Degree,1,Female,4,Research Scientist,Married,50560,7,Y,12,8,0,15,2,12,5,7,4,1,3,2,3
1022,44,36-45,Yes,Travel_Frequently,Sales,10,4,Life Sciences,1,Male,1,Research Scientist,Divorced,28440,1,Y,12,8,0,6,2,5,2,3,3,2,2,4,3
1023,37,36-45,No,Travel_Rarely,Research & Development,19,2,Technical Degree,1,Male,2,Sales Executive,Divorced,27030,2,Y,14,8,0,19,2,10,4,7,3,2,2,3,3
1024,35,26-35,Yes,Travel_Rarely,Research & Development,15,4,Life Sciences,1,Male,2,Research Scientist,Single,19040,1,Y,22,8,1,10,4,10,7,7,3,4,3,3,4
1025,33,26-35,No,Travel_Rarely,Research & Development,8,5,Medical,1,Male,2,Laboratory Technician,Married,82240,6,Y,19,8,0,14,3,10,7,6,4,1,3,3,3
1026,28,26-35,No,Travel_Rarely,Sales,9,3,Medical,1,Female,2,Sales Executive,Married,47660,1,Y,12,8,0,5,3,5,0,3,3,4,4,3,3
1027,39,36-45,No,Travel_Rarely,Sales,3,4,Marketing,1,Female,2,Laboratory Technician,Single,26100,7,Y,12,8,0,9,2,4,2,2,3,3,3,2,3
1028,46,45-55,No,Non-Travel,Research & Development,9,2,Life Sciences,1,Male,2,Manufacturing Director,Single,57310,8,Y,17,8,0,6,2,2,2,2,2,2,3,3,3
1029,40,36-45,No,Travel_Rarely,Research & Development,2,2,Medical,1,Male,1,Research Director,Married,25390,4,Y,12,8,1,7,3,4,0,2,3,1,2,3,3
1030,42,36-45,No,Travel_Rarely,Research & Development,7,4,Other,1,Female,2,Laboratory Technician,Married,57140,5,Y,11,8,0,10,2,0,0,0,2,1,2,3,3
1031,35,26-35,No,Non-Travel,Sales,10,1,Life Sciences,1,Female,2,Research Director,Divorced,43230,2,Y,18,8,3,15,3,7,1,7,2,4,3,3,3
1032,38,36-45,No,Non-Travel,Sales,6,4,Marketing,1,Male,3,Sales Executive,Divorced,73360,5,Y,11,8,0,13,3,11,3,8,1,2,3,3,3
1033,34,26-35,Yes,Travel_Frequently,Research & Development,2,1,Life Sciences,1,Male,1,Manufacturing Director,Married,134990,4,Y,23,8,2,11,2,7,0,7,4,1,2,4,4
1034,37,36-45,Yes,Travel_Rarely,Research & Development,24,3,Life Sciences,1,Male,1,Laboratory Technician,Single,137580,1,Y,11,8,1,10,5,10,0,8,4,1,1,3,3
1035,39,36-45,No,Travel_Frequently,Research & Development,2,1,Medical,1,Male,2,Healthcare Representative,Divorced,51550,2,Y,18,8,1,7,3,2,2,2,3,4,3,2,3
1036,43,36-45,No,Non-Travel,Human Resources,8,5,Medical,1,Female,3,Sales Executive,Single,22580,4,Y,18,8,0,7,2,3,1,2,1,3,2,3,3
1037,41,36-45,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,Male,3,Research Scientist,Single,35970,3,Y,13,8,1,11,2,3,1,2,2,2,1,1,3
1038,41,36-45,No,Travel_Rarely,Research & Development,1,1,Technical Degree,1,Male,3,Laboratory Technician,Divorced,25150,0,Y,18,8,0,23,2,22,13,5,3,3,4,2,3
1039,30,26-35,No,Travel_Rarely,Sales,26,3,Marketing,1,Female,2,Manager,Single,44200,9,Y,11,8,0,9,3,7,0,2,1,3,3,3,3
1040,26,26-35,Yes,Travel_Rarely,Human Resources,2,1,Technical Degree,1,Female,3,Sales Executive,Married,65780,0,Y,15,8,2,6,3,5,1,4,4,2,3,2,3
1041,46,45-55,Yes,Travel_Rarely,Research & Development,10,3,Medical,1,Male,1,Sales Executive,Married,44220,4,Y,11,8,1,13,2,9,3,7,4,2,4,3,3
1042,40,36-45,No,Travel_Rarely,Sales,27,2,Medical,1,Female,3,Sales Executive,Divorced,102740,4,Y,18,8,0,12,3,5,0,3,3,4,3,3,3
1043,34,26-35,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,2,Laboratory Technician,Married,53430,1,Y,14,8,0,10,5,10,4,8,2,3,3,2,3
1044,58,55+,No,Non-Travel,Research & Development,2,4,Medical,1,Male,1,Laboratory Technician,Divorced,23760,4,Y,12,8,1,37,3,16,14,14,2,2,2,3,3
1045,35,26-35,No,Travel_Rarely,Research & Development,8,1,Technical Degree,1,Female,3,Manufacturing Director,Married,53460,0,Y,14,8,0,6,3,5,0,3,2,3,4,2,3
1046,47,45-55,No,Travel_Rarely,Research & Development,19,5,Medical,1,Female,2,Research Scientist,Divorced,28270,8,Y,14,8,1,28,3,22,14,10,3,2,3,3,3
1047,40,36-45,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,2,Manager,Divorced,199430,2,Y,13,8,1,15,3,7,7,7,2,1,3,3,3
1048,54,45-55,No,Travel_Rarely,Sales,27,4,Medical,1,Male,1,Research Scientist,Married,31310,4,Y,14,8,0,14,3,7,1,7,4,4,2,2,3
1049,31,26-35,No,Travel_Frequently,Sales,8,4,Other,1,Female,3,Manufacturing Director,Married,25520,2,Y,18,8,0,9,2,3,2,2,1,1,3,3,3
1050,28,26-35,No,Travel_Rarely,Sales,1,2,Life Sciences,1,Male,3,Manager,Married,44770,1,Y,15,8,0,3,6,3,1,2,3,1,3,3,3
1051,38,36-45,No,Travel_Rarely,Research & Development,19,3,Medical,1,Female,2,Manufacturing Director,Married,64740,2,Y,13,8,2,20,3,4,0,3,2,4,2,1,3
1052,26,26-35,No,Travel_Rarely,Sales,8,3,Marketing,1,Female,1,Healthcare Representative,Single,30330,1,Y,12,8,0,5,2,5,1,2,3,4,3,2,3
1053,58,55+,No,Travel_Frequently,Research & Development,10,4,Technical Degree,1,Female,1,Sales Representative,Married,29360,2,Y,13,8,1,23,3,2,2,2,1,3,3,3,3
1054,18,18-25,No,Non-Travel,Research & Development,2,3,Life Sciences,1,Male,3,Sales Representative,Single,186060,1,Y,24,8,2,0,4,0,0,0,2,3,1,3,4
1055,31,26-35,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,3,Laboratory Technician,Married,21680,0,Y,14,8,1,2,2,1,0,0,4,1,3,3,3
1056,29,26-35,Yes,Travel_Rarely,Research & Development,8,2,Medical,1,Male,1,Manager,Divorced,28530,4,Y,14,8,1,4,5,2,2,0,1,1,3,2,3
1057,45,36-45,No,Non-Travel,Sales,1,4,Technical Degree,1,Male,1,Research Scientist,Married,170480,4,Y,15,8,0,10,3,8,5,7,3,3,4,2,3
1058,36,36-45,No,Travel_Rarely,Sales,2,3,Technical Degree,1,Female,5,Laboratory Technician,Married,22900,4,Y,11,8,0,15,5,1,0,0,4,2,3,3,3
1059,43,36-45,No,Travel_Frequently,Sales,8,3,Medical,1,Male,1,Research Director,Married,36000,1,Y,23,8,0,7,2,7,7,7,1,4,3,3,4
1060,27,26-35,No,Travel_Frequently,Sales,8,4,Life Sciences,1,Male,5,Research Scientist,Single,21070,0,Y,13,8,0,6,2,5,0,2,4,4,2,3,3
1061,29,26-35,No,Travel_Frequently,Research & Development,6,2,Medical,1,Male,1,Human Resources,Married,41150,1,Y,11,8,0,11,1,11,3,10,4,4,4,3,3
1062,32,26-35,No,Travel_Frequently,Sales,9,4,Life Sciences,1,Male,4,Sales Executive,Single,43270,8,Y,13,8,0,4,4,0,0,0,4,4,4,3,3
1063,42,36-45,No,Non-Travel,Research & Development,11,3,Medical,1,Male,1,Manager,Married,178560,3,Y,18,8,0,10,2,6,3,3,3,3,2,3,3
1064,47,45-55,No,Travel_Rarely,Sales,2,2,Life Sciences,1,Female,5,Manager,Single,31960,4,Y,14,8,1,7,3,2,2,0,2,3,3,2,3
1065,46,45-55,No,Travel_Rarely,Human Resources,1,3,Life Sciences,1,Female,1,Laboratory Technician,Divorced,190810,3,Y,21,8,0,12,2,9,4,7,4,4,2,3,4
1066,28,26-35,No,Non-Travel,Research & Development,7,3,Life Sciences,1,Male,1,Sales Executive,Divorced,89660,1,Y,16,8,1,3,3,3,2,2,3,4,3,2,3
1067,29,26-35,No,Travel_Rarely,Research & Development,16,3,Medical,1,Female,1,Manufacturing Director,Divorced,22100,8,Y,11,8,1,11,4,7,1,6,4,3,3,3,3
1068,42,36-45,No,Travel_Rarely,Sales,2,4,Medical,1,Female,2,Research Director,Single,45390,4,Y,17,8,1,8,5,0,0,0,4,3,3,3,3
1069,32,26-35,Yes,Travel_Rarely,Research & Development,1,1,Medical,1,Male,2,Laboratory Technician,Single,27410,7,Y,11,8,0,7,3,2,2,2,3,2,2,3,3
1070,46,45-55,No,Travel_Rarely,Research & Development,23,1,Life Sciences,1,Male,2,Laboratory Technician,Divorced,34910,2,Y,14,8,0,25,0,19,2,8,1,1,3,3,3
1071,27,26-35,No,Travel_Rarely,Sales,2,3,Life Sciences,1,Female,5,Research Scientist,Married,45410,1,Y,14,8,2,9,4,9,5,8,2,3,3,4,3
1072,29,26-35,No,Travel_Rarely,Research & Development,1,2,Medical,1,Male,3,Sales Executive,Married,26780,1,Y,25,8,1,1,3,1,0,0,4,2,3,3,4
1073,43,36-45,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Male,1,Manufacturing Director,Married,73790,7,Y,13,8,2,21,3,16,6,14,1,3,3,2,3
